Country	date	total	cum	increment	double1	double2	double3	double7
Chinese Taipei	2020-03-17	10	77	4	800	200	125.992104989487	74.2997144568474
Sri Lanka	2020-03-21	4	77	3	400	141.42135623731	100	67.2950096316178
Canada	2020-03-09	13	77	2	200	100	79.37005259841	60.9506827102238
Lebanon	2020-03-13	16	77	2	200	100	79.37005259841	60.9506827102238
Luxembourg	2020-03-16	18	77	2	200	100	79.37005259841	60.9506827102238
Venezuela	2020-03-23	7	77	2	200	100	79.37005259841	60.9506827102238
Morocco	2020-03-20	14	77	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Albania	2020-03-21	6	76	5	1600	282.842712474619	158.74010519682	82.0335356007638
Australia	2020-03-08	13	76	4	800	200	125.992104989487	74.2997144568474
Belarus	2020-03-22	0	76	4	800	200	125.992104989487	74.2997144568474
Belarus	2020-03-21	7	76	3	400	141.42135623731	100	67.2950096316178
Liechtenstein	2020-04-02	7	75	10	51200	1600	503.968419957949	134.590019263236
Thailand	2020-03-13	5	75	6	3200	400	200	90.5723664263906
Rwanda	2020-03-31	5	75	5	1600	282.842712474619	158.74010519682	82.0335356007638
Brunei	2020-03-19	7	75	4	800	200	125.992104989487	74.2997144568474
Singapore	2020-02-16	3	75	4	800	200	125.992104989487	74.2997144568474
Vietnam	2020-03-18	9	75	4	800	200	125.992104989487	74.2997144568474
Cameroon	2020-03-26	0	75	3	400	141.42135623731	100	67.2950096316178
Georgia	2020-03-25	5	75	3	400	141.42135623731	100	67.2950096316178
Cameroon	2020-03-25	9	75	2	200	100	79.37005259841	60.9506827102238
Israel	2020-03-10	14	75	2	200	100	79.37005259841	60.9506827102238
Tunisia	2020-03-22	15	75	2	200	100	79.37005259841	60.9506827102238
Uzbekistan	2020-03-26	15	75	2	200	100	79.37005259841	60.9506827102238
Andorra	2020-03-20	22	75	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Burkina Faso	2020-03-22	11	75	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Trinidad and Tobago	2020-03-28	8	74	6	3200	400	200	90.5723664263906
United States	2020-03-01	6	74	6	3200	400	200	90.5723664263906
Algeria	2020-03-18	14	74	2	200	100	79.37005259841	60.9506827102238
Japan	2020-02-18	8	74	2	200	100	79.37005259841	60.9506827102238
Bolivia	2020-03-28	13	74	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Chile	2020-03-15	13	74	1	100	70.7106781186548	62.9960524947437	55.2044756836906
United Arab Emirates	2020-03-11	0	74	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Afghanistan	2020-03-24	34	74	0	50	50	50	50
Niger	2020-04-01	47	74	0	50	50	50	50
United Arab Emirates	2020-03-10	29	74	0	50	50	50	50
France - Guadeloupe	2020-03-27	0	73	6	3200	400	200	90.5723664263906
France - Guadeloupe	2020-03-26	0	73	5	1600	282.842712474619	158.74010519682	82.0335356007638
France - Guadeloupe	2020-03-25	11	73	4	800	200	125.992104989487	74.2997144568474
Hungary	2020-03-19	15	73	2	200	100	79.37005259841	60.9506827102238
India	2020-03-12	11	73	2	200	100	79.37005259841	60.9506827102238
Malta	2020-03-21	9	73	2	200	100	79.37005259841	60.9506827102238
Sri Lanka	2020-03-20	13	73	2	200	100	79.37005259841	60.9506827102238
Greece	2020-03-09	0	73	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Ukraine	2020-03-23	0	73	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Cote d'Ivoire	2020-03-24	48	73	0	50	50	50	50
Greece	2020-03-08	27	73	0	50	50	50	50
Ukraine	2020-03-22	26	73	0	50	50	50	50
Kuwait	2020-03-11	3	72	9	25600	1131.37084989848	400	121.901365420447
Kazakhstan	2020-03-24	10	72	3	400	141.42135623731	100	67.2950096316178
Singapore	2020-02-15	5	72	3	400	141.42135623731	100	67.2950096316178
Azerbaijan	2020-03-23	7	72	2	200	100	79.37005259841	60.9506827102238
Slovak Republic	2020-03-17	9	72	2	200	100	79.37005259841	60.9506827102238
Denmark - Faroe Islands	2020-03-19	14	72	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Dominican Republic	2020-03-20	38	72	0	50	50	50	50
Iraq	2020-03-12	0	71	5	1600	282.842712474619	158.74010519682	82.0335356007638
Iraq	2020-03-11	0	71	4	800	200	125.992104989487	74.2997144568474
Iraq	2020-03-10	11	71	3	400	141.42135623731	100	67.2950096316178
France - Reunion	2020-03-23	7	71	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Kosovo	2020-03-26	71	71	0	50	50	50	50
Latvia	2020-03-18	22	71	0	50	50	50	50
Thailand	2020-03-12	11	70	5	1600	282.842712474619	158.74010519682	82.0335356007638
Albania	2020-03-20	6	70	4	800	200	125.992104989487	74.2997144568474
Rwanda	2020-03-30	0	70	4	800	200	125.992104989487	74.2997144568474
Rwanda	2020-03-29	10	70	3	400	141.42135623731	100	67.2950096316178
Georgia	2020-03-24	9	70	2	200	100	79.37005259841	60.9506827102238
Nigeria	2020-03-27	5	70	2	200	100	79.37005259841	60.9506827102238
Venezuela	2020-03-22	0	70	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Venezuela	2020-03-21	28	70	0	50	50	50	50
Kuwait	2020-03-10	5	69	8	12800	800	317.48021039364	110.408951367381
Paraguay	2020-04-01	4	69	5	1600	282.842712474619	158.74010519682	82.0335356007638
United Kingdom - Gibraltar	2020-03-31	0	69	4	800	200	125.992104989487	74.2997144568474
Iceland	2020-03-10	11	69	3	400	141.42135623731	100	67.2950096316178
United Kingdom - Gibraltar	2020-03-30	4	69	3	400	141.42135623731	100	67.2950096316178
Belarus	2020-03-20	18	69	2	200	100	79.37005259841	60.9506827102238
San Marino	2020-03-12	7	69	2	200	100	79.37005259841	60.9506827102238
Costa Rica	2020-03-19	19	69	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Jordan	2020-03-19	17	69	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Montenegro	2020-03-26	17	69	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Panama	2020-03-17	14	69	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Indonesia	2020-03-13	35	69	0	50	50	50	50
Liechtenstein	2020-04-01	0	68	9	25600	1131.37084989848	400	121.901365420447
Liechtenstein	2020-03-31	6	68	8	12800	800	317.48021039364	110.408951367381
United States	2020-02-29	8	68	5	1600	282.842712474619	158.74010519682	82.0335356007638
Brunei	2020-03-18	12	68	3	400	141.42135623731	100	67.2950096316178
Argentina	2020-03-17	12	68	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Honduras	2020-03-27	16	68	1	100	70.7106781186548	62.9960524947437	55.2044756836906
United Kingdom - Isle of Man	2020-04-01	8	68	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Poland	2020-03-13	19	68	0	50	50	50	50
Chinese Taipei	2020-03-16	8	67	3	400	141.42135623731	100	67.2950096316178
Egypt	2020-03-12	7	67	3	400	141.42135623731	100	67.2950096316178
Bulgaria	2020-03-17	15	67	2	200	100	79.37005259841	60.9506827102238
Singapore	2020-02-14	9	67	2	200	100	79.37005259841	60.9506827102238
Cuba	2020-03-26	10	67	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Cyprus	2020-03-20	0	67	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Cyprus	2020-03-19	18	67	0	50	50	50	50
North Macedonia	2020-03-20	19	67	0	50	50	50	50
Senegal	2020-03-22	20	67	0	50	50	50	50
Trinidad and Tobago	2020-03-27	1	66	5	1600	282.842712474619	158.74010519682	82.0335356007638
France - Martinique	2020-03-26	0	66	3	400	141.42135623731	100	67.2950096316178
Vietnam	2020-03-17	5	66	3	400	141.42135623731	100	67.2950096316178
France - Martinique	2020-03-25	9	66	2	200	100	79.37005259841	60.9506827102238
Oman	2020-03-23	11	66	2	200	100	79.37005259841	60.9506827102238
Cameroon	2020-03-24	10	66	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Japan	2020-02-17	7	66	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Moldova	2020-03-20	17	66	0	50	50	50	50
United Kingdom - Channel Islands	2020-03-26	20	66	0	50	50	50	50
Paraguay	2020-03-31	1	65	4	800	200	125.992104989487	74.2997144568474
Trinidad and Tobago	2020-03-26	5	65	4	800	200	125.992104989487	74.2997144568474
Congo (Kinshasa)	2020-03-29	0	65	3	400	141.42135623731	100	67.2950096316178
Congo (Kinshasa)	2020-03-28	14	65	2	200	100	79.37005259841	60.9506827102238
United Kingdom - Gibraltar	2020-03-29	9	65	2	200	100	79.37005259841	60.9506827102238
Azerbaijan	2020-03-22	12	65	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Colombia	2020-03-17	11	65	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Croatia	2020-03-17	8	65	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Nigeria	2020-03-26	14	65	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Serbia	2020-03-17	10	65	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Kuwait	2020-03-09	0	64	7	6400	565.685424949238	251.984209978975	99.9999999999999
Kuwait	2020-03-08	3	64	6	3200	400	200	90.5723664263906
Albania	2020-03-19	5	64	3	400	141.42135623731	100	67.2950096316178
Paraguay	2020-03-30	5	64	3	400	141.42135623731	100	67.2950096316178
Diamond Princess	2020-02-09	3	64	2	200	100	79.37005259841	60.9506827102238
Canada	2020-03-08	10	64	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Malta	2020-03-20	11	64	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Philippines	2020-03-13	12	64	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Burkina Faso	2020-03-21	24	64	0	50	50	50	50
France - Reunion	2020-03-22	19	64	0	50	50	50	50
Australia	2020-03-07	3	63	3	400	141.42135623731	100	67.2950096316178
France - Mayotte	2020-03-29	0	63	2	200	100	79.37005259841	60.9506827102238
France - Mayotte	2020-03-28	13	63	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Russia	2020-03-15	4	63	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Slovak Republic	2020-03-16	9	63	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Bosnia and Herzegovina	2020-03-19	25	63	0	50	50	50	50
Morocco	2020-03-19	14	63	0	50	50	50	50
Liechtenstein	2020-03-30	6	62	7	6400	565.685424949238	251.984209978975	99.9999999999999
France - Guadeloupe	2020-03-24	0	62	3	400	141.42135623731	100	67.2950096316178
France - Guadeloupe	2020-03-23	4	62	2	200	100	79.37005259841	60.9506827102238
Kazakhstan	2020-03-23	2	62	2	200	100	79.37005259841	60.9506827102238
South Africa	2020-03-17	0	62	2	200	100	79.37005259841	60.9506827102238
India	2020-03-11	6	62	1	100	70.7106781186548	62.9960524947437	55.2044756836906
San Marino	2020-03-11	11	62	1	100	70.7106781186548	62.9960524947437	55.2044756836906
South Africa	2020-03-16	11	62	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Italy	2020-02-22	42	62	0	50	50	50	50
Kuwait	2020-03-07	3	61	5	1600	282.842712474619	158.74010519682	82.0335356007638
Vietnam	2020-03-16	5	61	2	200	100	79.37005259841	60.9506827102238
Diamond Princess	2020-02-08	0	61	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Georgia	2020-03-23	7	61	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Israel	2020-03-09	0	61	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Lebanon	2020-03-12	0	61	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Bolivia	2020-03-27	18	61	0	50	50	50	50
Chile	2020-03-14	18	61	0	50	50	50	50
Diamond Princess	2020-02-07	61	61	0	50	50	50	50
Iran	2020-02-24	18	61	0	50	50	50	50
Israel	2020-03-08	18	61	0	50	50	50	50
Lebanon	2020-03-11	20	61	0	50	50	50	50
Netherlands - Aruba	2020-04-02	5	60	4	800	200	125.992104989487	74.2997144568474
United States	2020-02-28	2	60	4	800	200	125.992104989487	74.2997144568474
Trinidad and Tobago	2020-03-25	3	60	3	400	141.42135623731	100	67.2950096316178
Australia	2020-03-06	5	60	2	200	100	79.37005259841	60.9506827102238
Bahrain	2020-03-06	5	60	2	200	100	79.37005259841	60.9506827102238
Egypt	2020-03-11	1	60	2	200	100	79.37005259841	60.9506827102238
Iraq	2020-03-09	0	60	2	200	100	79.37005259841	60.9506827102238
Monaco	2020-04-02	5	60	2	200	100	79.37005259841	60.9506827102238
Rwanda	2020-03-28	6	60	2	200	100	79.37005259841	60.9506827102238
Algeria	2020-03-17	6	60	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Iraq	2020-03-08	6	60	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Kazakhstan	2020-03-22	7	60	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Sri Lanka	2020-03-19	9	60	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Tunisia	2020-03-21	6	60	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Uzbekistan	2020-03-25	10	60	1	100	70.7106781186548	62.9960524947437	55.2044756836906
United Kingdom - Isle of Man	2020-03-31	11	60	0	50	50	50	50
Thailand	2020-03-11	6	59	4	800	200	125.992104989487	74.2997144568474
West Bank and Gaza	2020-03-25	0	59	3	400	141.42135623731	100	67.2950096316178
Albania	2020-03-18	4	59	2	200	100	79.37005259841	60.9506827102238
Chinese Taipei	2020-03-15	6	59	2	200	100	79.37005259841	60.9506827102238
Madagascar	2020-04-02	2	59	2	200	100	79.37005259841	60.9506827102238
Paraguay	2020-03-29	3	59	2	200	100	79.37005259841	60.9506827102238
West Bank and Gaza	2020-03-24	0	59	2	200	100	79.37005259841	60.9506827102238
Egypt	2020-03-10	4	59	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Finland	2020-03-12	0	59	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Kenya	2020-03-31	9	59	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Luxembourg	2020-03-15	8	59	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Portugal	2020-03-12	0	59	1	100	70.7106781186548	62.9960524947437	55.2044756836906
West Bank and Gaza	2020-03-23	7	59	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Finland	2020-03-11	19	59	0	50	50	50	50
Japan	2020-02-16	16	59	0	50	50	50	50
Portugal	2020-03-11	18	59	0	50	50	50	50
Russia	2020-03-14	14	59	0	50	50	50	50
Kuwait	2020-03-06	0	58	4	800	200	125.992104989487	74.2997144568474
Kuwait	2020-03-05	2	58	3	400	141.42135623731	100	67.2950096316178
United States	2020-02-27	1	58	3	400	141.42135623731	100	67.2950096316178
Iceland	2020-03-09	8	58	2	200	100	79.37005259841	60.9506827102238
France - Guadeloupe	2020-03-22	5	58	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Hungary	2020-03-18	8	58	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Kyrgyzstan	2020-03-28	0	58	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Singapore	2020-02-13	8	58	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Denmark - Faroe Islands	2020-03-18	11	58	0	50	50	50	50
Ecuador	2020-03-17	21	58	0	50	50	50	50
Kyrgyzstan	2020-03-27	14	58	0	50	50	50	50
Trinidad and Tobago	2020-03-24	6	57	2	200	100	79.37005259841	60.9506827102238
United States	2020-02-26	6	57	2	200	100	79.37005259841	60.9506827102238
France - Martinique	2020-03-24	4	57	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Madagascar	2020-04-01	0	57	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Croatia	2020-03-16	8	57	0	50	50	50	50
Cuba	2020-03-25	9	57	0	50	50	50	50
France	2020-02-28	19	57	0	50	50	50	50
Madagascar	2020-03-31	14	57	0	50	50	50	50
Slovenia	2020-03-11	26	57	0	50	50	50	50
Liechtenstein	2020-03-29	0	56	6	3200	400	200	90.5723664263906
Liechtenstein	2020-03-28	0	56	5	1600	282.842712474619	158.74010519682	82.0335356007638
Liechtenstein	2020-03-27	0	56	4	800	200	125.992104989487	74.2997144568474
Liechtenstein	2020-03-26	5	56	3	400	141.42135623731	100	67.2950096316178
Bangladesh	2020-04-02	2	56	2	200	100	79.37005259841	60.9506827102238
Brunei	2020-03-17	2	56	2	200	100	79.37005259841	60.9506827102238
Kuwait	2020-03-04	0	56	2	200	100	79.37005259841	60.9506827102238
Kuwait	2020-03-03	0	56	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Paraguay	2020-03-28	4	56	1	100	70.7106781186548	62.9960524947437	55.2044756836906
United Kingdom - Gibraltar	2020-03-28	1	56	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Vietnam	2020-03-15	3	56	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Argentina	2020-03-16	11	56	0	50	50	50	50
Cameroon	2020-03-23	16	56	0	50	50	50	50
India	2020-03-10	13	56	0	50	50	50	50
Kuwait	2020-03-02	11	56	0	50	50	50	50
Norway	2020-03-04	24	56	0	50	50	50	50
Switzerland	2020-03-03	14	56	0	50	50	50	50
Netherlands - Aruba	2020-04-01	0	55	3	400	141.42135623731	100	67.2950096316178
Netherlands - Aruba	2020-03-31	5	55	2	200	100	79.37005259841	60.9506827102238
Albania	2020-03-17	4	55	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Australia	2020-03-05	3	55	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Bahrain	2020-03-05	3	55	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Monaco	2020-04-01	3	55	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Oman	2020-03-22	3	55	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Austria	2020-03-06	14	55	0	50	50	50	50
Egypt	2020-03-09	6	55	0	50	50	50	50
Panama	2020-03-16	12	55	0	50	50	50	50
Serbia	2020-03-16	7	55	0	50	50	50	50
United Kingdom - Gibraltar	2020-03-27	20	55	0	50	50	50	50
Bangladesh	2020-04-01	3	54	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Brunei	2020-03-16	4	54	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Rwanda	2020-03-27	4	54	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Algeria	2020-03-16	6	54	0	50	50	50	50
Canada	2020-03-07	5	54	0	50	50	50	50
Colombia	2020-03-16	20	54	0	50	50	50	50
Georgia	2020-03-22	5	54	0	50	50	50	50
Iraq	2020-03-07	14	54	0	50	50	50	50
Slovak Republic	2020-03-15	10	54	0	50	50	50	50
Tunisia	2020-03-20	15	54	0	50	50	50	50
Thailand	2020-03-10	3	53	3	400	141.42135623731	100	67.2950096316178
Cambodia	2020-03-21	2	53	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Chinese Taipei	2020-03-14	3	53	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Andorra	2020-03-19	14	53	0	50	50	50	50
Azerbaijan	2020-03-21	9	53	0	50	50	50	50
France - Guadeloupe	2020-03-21	8	53	0	50	50	50	50
France - Martinique	2020-03-23	9	53	0	50	50	50	50
Ghana	2020-03-24	26	53	0	50	50	50	50
Kazakhstan	2020-03-21	4	53	0	50	50	50	50
Malta	2020-03-19	15	53	0	50	50	50	50
Mexico	2020-03-16	12	53	0	50	50	50	50
Pakistan	2020-03-15	22	53	0	50	50	50	50
Vietnam	2020-03-14	6	53	0	50	50	50	50
Bulgaria	2020-03-16	1	52	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Armenia	2020-03-16	26	52	0	50	50	50	50
Australia	2020-03-04	13	52	0	50	50	50	50
Bahrain	2020-03-04	3	52	0	50	50	50	50
Brazil	2020-03-12	14	52	0	50	50	50	50
Guinea	2020-04-02	22	52	0	50	50	50	50
Honduras	2020-03-26	16	52	0	50	50	50	50
Jordan	2020-03-18	18	52	0	50	50	50	50
Monaco	2020-03-31	3	52	0	50	50	50	50
Montenegro	2020-03-25	5	52	0	50	50	50	50
New Zealand	2020-03-21	13	52	0	50	50	50	50
Oman	2020-03-21	4	52	0	50	50	50	50
Paraguay	2020-03-27	11	52	0	50	50	50	50
Philippines	2020-03-12	3	52	0	50	50	50	50
West Bank and Gaza	2020-03-22	4	52	0	50	50	50	50
Liechtenstein	2020-03-25	0	51	2	200	100	79.37005259841	60.9506827102238
Belarus	2020-03-19	0	51	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Congo (Kinshasa)	2020-03-27	0	51	1	100	70.7106781186548	62.9960524947437	55.2044756836906
France - French Guiana	2020-04-02	0	51	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Liechtenstein	2020-03-24	0	51	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Trinidad and Tobago	2020-03-23	1	51	1	100	70.7106781186548	62.9960524947437	55.2044756836906
United States	2020-02-25	0	51	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Albania	2020-03-16	9	51	0	50	50	50	50
Bangladesh	2020-03-31	2	51	0	50	50	50	50
Belarus	2020-03-18	15	51	0	50	50	50	50
Bulgaria	2020-03-15	10	51	0	50	50	50	50
Cambodia	2020-03-20	14	51	0	50	50	50	50
Congo (Kinshasa)	2020-03-26	3	51	0	50	50	50	50
France - French Guiana	2020-04-01	8	51	0	50	50	50	50
Liechtenstein	2020-03-23	14	51	0	50	50	50	50
Luxembourg	2020-03-14	17	51	0	50	50	50	50
Nigeria	2020-03-25	7	51	0	50	50	50	50
San Marino	2020-03-10	15	51	0	50	50	50	50
South Africa	2020-03-15	13	51	0	50	50	50	50
Sri Lanka	2020-03-18	7	51	0	50	50	50	50
United Kingdom	2020-03-03	11	51	0	50	50	50	50
